trial,enrollment,phase
NCT04734132,72.0,
NCT05531838,190.0,
NCT04607096,200.0,
NCT05962983,250.0,
NCT05648383,992.0,
NCT03126981,54.0,
NCT04800172,66.0,PHASE3
NCT03398902,393.0,
NCT06907524,200.0,
NCT04569396,72.0,
NCT02158442,15.0,PHASE2
NCT01973972,263.0,
NCT01536028,32.0,PHASE1
NCT06421467,400.0,
NCT03765164,156.0,
NCT01277432,3218.0,
NCT02399332,16.0,
NCT02118714,20.0,PHASE2
NCT01002352,600000.0,
NCT00447382,330.0,PHASE3
NCT02014259,71.0,PHASE1
NCT01466075,207.0,
NCT00956800,100.0,
NCT00826007,587.0,
NCT01880736,458.0,PHASE3
NCT05721599,100.0,
NCT00097084,324.0,PHASE3
NCT01888315,1000.0,PHASE1;PHASE2
NCT01542450,23.0,PHASE1
NCT00592527,132.0,PHASE3
NCT03399994,137.0,
NCT00241956,20.0,
NCT01527630,30.0,PHASE1
NCT00655200,2286.0,
NCT00411892,196.0,PHASE3
NCT00147706,6000.0,
NCT03078478,1609.0,PHASE3
NCT05535478,130.0,
NCT06380868,1332.0,
NCT02073474,978.0,
NCT05802862,408.0,PHASE3
NCT00849342,580.0,
NCT02022254,24.0,PHASE1
NCT00639665,228.0,
NCT01744392,23.0,
NCT02505334,635.0,PHASE3
NCT03370484,6.0,
NCT06727838,54.0,PHASE1
NCT03246997,95.0,
NCT03411213,19.0,
NCT02500303,171.0,
NCT03877003,25.0,
NCT00365170,419.0,PHASE4
NCT06104969,5000.0,
NCT01486966,58.0,PHASE4
NCT05308095,10.0,
NCT04631965,503.0,
NCT03444467,36.0,PHASE1
NCT04956263,19.0,PHASE2
NCT03740074,15.0,
NCT04818242,100.0,
NCT02366273,425.0,
NCT00570154,100.0,
NCT05477628,620.0,
NCT06867965,8.0,
NCT04420936,269.0,
NCT00175734,80.0,
NCT01333514,14.0,PHASE4
NCT03070704,0.0,
NCT05863884,87.0,
NCT06628284,71.0,
NCT02183935,22.0,PHASE3
NCT06890676,150.0,
NCT00362518,12.0,PHASE3
NCT00910780,0.0,PHASE2;PHASE3
NCT00770679,16.0,
NCT01914146,0.0,
NCT06480669,17.0,
NCT00623194,146.0,PHASE3
NCT02724566,9.0,PHASE1
NCT00012753,272.0,PHASE3
NCT06820775,82.0,
NCT03378765,2000.0,
NCT00490165,30.0,
NCT01447121,118.0,
NCT03070106,87.0,
NCT05310526,786.0,
NCT01037582,155.0,PHASE1
NCT02568280,42.0,PHASE1
NCT04388280,400.0,
NCT02079870,30.0,PHASE1
NCT00811044,0.0,
NCT03669887,103.0,
NCT02859116,8.0,
NCT01014884,2150.0,
NCT00362778,28.0,PHASE4
NCT02358408,136.0,
NCT05473325,2000.0,
NCT03077997,12.0,
NCT04790760,10.0,
NCT05995262,100.0,
NCT01868542,46.0,PHASE4
NCT00798486,110.0,
NCT00331370,2880.0,
NCT02096705,477.0,PHASE3
NCT01767012,40.0,PHASE4
NCT06840236,8431.0,
NCT04259047,145.0,PHASE2
NCT00091949,3876.0,PHASE3
NCT06493110,60.0,
NCT01892020,161.0,PHASE4
NCT04765982,100.0,
NCT03686423,44.0,
NCT01268488,98.0,
NCT02156037,399.0,
NCT05756712,34.0,
NCT04027712,120.0,
NCT02845219,25.0,PHASE1
NCT01291719,40.0,PHASE1;PHASE2
NCT01135771,60.0,PHASE1
NCT02341664,7658.0,
NCT02863887,97.0,
NCT03524404,16.0,
NCT05736484,350.0,
NCT01142908,428.0,
NCT00719108,42.0,PHASE1
NCT06401876,24.0,
NCT02577874,100.0,
NCT01756274,162.0,
NCT06784674,87.0,
NCT00097279,230.0,PHASE3
NCT05929196,21.0,
NCT02147522,348.0,
NCT00887445,87.0,PHASE1
NCT01577719,400.0,
NCT00770367,36.0,PHASE4
NCT02208921,3000.0,
NCT06434584,48.0,
NCT07077538,70.0,
NCT04375943,406.0,
NCT06273215,48.0,PHASE4
NCT03288740,36.0,PHASE1
NCT00761540,37.0,PHASE1
NCT00950313,432.0,
NCT05407454,150.0,
NCT01324505,43.0,PHASE1
NCT00604253,362.0,PHASE3
NCT04040777,25000.0,
NCT01713530,274.0,PHASE3
NCT02165228,108.0,
NCT01608607,1.0,
NCT01803711,6.0,PHASE2;PHASE3
NCT00311298,1250.0,PHASE3
NCT01585506,3618.0,
NCT00331604,618.0,PHASE3
NCT01509755,196.0,PHASE2
NCT00425178,8.0,PHASE1
NCT01104168,1409.0,
NCT00488423,21.0,PHASE1
NCT00874159,770.0,
NCT05033054,33.0,
NCT00613951,182.0,PHASE2
NCT01437072,8304.0,
NCT02098395,835.0,PHASE3
NCT03395509,4500.0,
NCT01113099,247.0,
NCT00745433,906.0,
NCT02672748,338.0,
NCT06982378,30.0,
NCT06788743,450.0,
NCT01583790,2000.0,
NCT04964713,2300.0,
NCT01916096,180.0,
NCT00184561,321.0,PHASE4
NCT01487369,204.0,
NCT00872456,3054.0,
NCT02825251,472.0,PHASE3
NCT05430139,2000.0,
NCT01497600,50.0,PHASE1
NCT04234334,24.0,
NCT05979987,6894.0,
NCT04964752,144.0,
NCT00798915,40.0,PHASE1
NCT01934608,691.0,
NCT03795389,33.0,PHASE1
NCT02008682,368.0,PHASE4
NCT00273572,200.0,
NCT03821675,38.0,
NCT00658099,699.0,
NCT01195532,40.0,
NCT01242826,24.0,PHASE1
NCT01562678,28.0,PHASE4
NCT01542489,480.0,
NCT05840250,10.0,
NCT01087086,109.0,
NCT04013594,50.0,
NCT02502929,182.0,
NCT02970344,80.0,
NCT01463904,250.0,
NCT01974778,4.0,
NCT00187785,100.0,
NCT04743479,5000.0,
NCT02673203,31.0,
NCT01514305,21.0,
NCT00959101,42.0,PHASE1
NCT04236609,3050.0,
NCT01997021,25.0,
NCT02692716,3183.0,PHASE3
NCT01090752,16.0,PHASE4
NCT01296438,40.0,PHASE1
NCT00701155,3593.0,
NCT03135535,30.0,PHASE2
NCT06767735,580.0,PHASE3
NCT01868568,55.0,PHASE1
NCT00668590,201.0,
NCT04073524,76.0,
NCT02146079,44.0,PHASE1
NCT02480062,3702.0,
NCT04617275,151.0,PHASE2
NCT04035993,26.0,
NCT00597233,91.0,PHASE4
NCT01049152,36.0,
NCT00845858,287.0,PHASE2
NCT01452178,1008.0,
NCT04141878,400.0,
NCT02849080,504.0,PHASE3
NCT00329862,25.0,
NCT01403831,200.0,
NCT00476437,81.0,PHASE3
NCT02875275,23.0,
NCT01633021,1061.0,
NCT01165684,401.0,PHASE4
NCT01313949,75.0,
NCT00663624,0.0,PHASE4
NCT01889446,20.0,
NCT06899503,20.0,
NCT03068286,20.0,
NCT01924637,36.0,PHASE1
NCT02730377,1991.0,PHASE4
NCT02510612,120.0,PHASE4
NCT02518581,35.0,
NCT00339781,240.0,
NCT04094064,20.0,
NCT01155206,9.0,PHASE4
NCT04689685,40.0,
NCT04620876,1200.0,
NCT01704417,40.0,PHASE1
NCT02249910,32.0,PHASE1
NCT00876213,23.0,
NCT07013396,100.0,
NCT05199454,60.0,
NCT01975428,182.0,
NCT03595267,2500.0,
NCT00911833,600.0,
NCT04149548,100.0,
NCT05007990,2800.0,
NCT04285710,0.0,
NCT02504762,20.0,
NCT04216303,0.0,
NCT01192373,18.0,PHASE2
NCT02709629,85.0,
NCT03232437,6.0,
NCT05730998,60.0,
NCT01512108,363.0,PHASE3
NCT01542476,299.0,
NCT04277117,320.0,
NCT01319240,24.0,PHASE1
NCT06079450,1.0,
NCT01388361,413.0,PHASE3
NCT03338153,1353.0,
NCT06791837,24.0,
NCT03042039,1712.0,
NCT02563457,91.0,
NCT01728467,20.0,PHASE2
NCT01489644,62.0,PHASE1
NCT00381134,92.0,PHASE2
NCT01011387,16.0,
NCT02037321,1.0,
NCT00745914,22.0,
NCT00301249,9031.0,
NCT01288326,254.0,
NCT05003908,2.0,PHASE1
NCT02850224,703.0,
NCT02247596,36.0,PHASE2
NCT00970294,11.0,
NCT04731272,30.0,PHASE2
NCT01881919,22.0,EARLY_PHASE1
NCT03936036,101830.0,
NCT02407132,221.0,
NCT06357416,4000.0,
NCT01567033,460.0,
NCT03416855,768.0,
NCT03878290,74.0,
NCT02373059,15.0,
NCT05449496,120.0,
NCT00795262,23.0,
NCT04074954,0.0,
NCT04726631,110.0,
NCT02608853,9999.0,
NCT02487537,10.0,
NCT01824277,33.0,
NCT05317130,150.0,
NCT00764244,72.0,PHASE3
NCT02480244,554.0,
NCT00950716,632.0,
NCT05365152,50.0,
NCT01034826,500.0,
NCT00787215,3000.0,
NCT00867425,30.0,
NCT00523042,10.0,PHASE3
NCT02531386,120.0,
NCT00656422,66.0,PHASE3
NCT01520753,16.0,PHASE3
NCT03027219,44.0,
NCT01979471,723.0,
NCT01427998,79.0,PHASE3
NCT01108263,5.0,PHASE4
NCT01527552,30.0,PHASE1
NCT01890226,311.0,
NCT01275820,10.0,
NCT02092896,40.0,PHASE3
NCT03207841,60.0,
NCT00600366,71.0,PHASE4
NCT01605422,1.0,
NCT06547502,16.0,PHASE1
NCT02287532,667.0,
NCT04515758,43.0,
NCT04082585,45.0,
NCT00704574,159.0,
NCT00395746,264.0,PHASE3
NCT00318786,289.0,PHASE3
NCT07017270,100.0,PHASE4
NCT01226966,3152.0,
NCT00627445,441.0,PHASE3
NCT03444064,11.0,PHASE1
NCT02849899,186.0,PHASE3
NCT06037499,500.0,
NCT01511393,6750.0,
NCT00357955,118.0,
NCT00976326,12.0,PHASE1
NCT02371876,134.0,
NCT05100576,60.0,
NCT01698697,24.0,PHASE1
NCT01420497,25.0,
NCT02557620,113.0,PHASE1
NCT02459561,170.0,
NCT06258473,6750.0,PHASE1
NCT01062529,8.0,
NCT04143737,60.0,
NCT04762719,12.0,PHASE2;PHASE3
NCT00233311,61.0,
NCT00797771,20.0,
NCT00154414,226.0,PHASE2
NCT02147314,150.0,
NCT02053584,230.0,
NCT06695533,25.0,
NCT01080976,10.0,
NCT00291590,146.0,PHASE3
NCT06581120,100.0,
NCT05430061,14.0,
NCT01114542,66.0,PHASE1
NCT05013294,60.0,
NCT01145066,80.0,PHASE2
NCT01698931,9.0,PHASE4
NCT04745702,125.0,
NCT00961207,2.0,PHASE4
NCT02931292,562.0,
NCT00775736,611.0,
NCT01617434,451.0,PHASE3
NCT04656093,40.0,
NCT05711108,300.0,
NCT01393860,200.0,
NCT00287820,46.0,PHASE4
NCT04739124,86.0,
NCT00788879,3100.0,
NCT00954694,30.0,
NCT01272193,296.0,PHASE3
NCT02328235,11.0,
NCT04445168,451.0,
NCT00873223,33.0,PHASE1
NCT01093651,20.0,PHASE2;PHASE3
NCT01511172,145.0,PHASE2
NCT04934228,60.0,PHASE1
NCT01112709,170.0,PHASE2
NCT01524809,26.0,PHASE1
NCT03916016,585.0,
NCT01185743,16.0,PHASE4
NCT01849289,833.0,PHASE3
NCT01186562,83.0,PHASE4
NCT03482869,150.0,
NCT01327209,202.0,
NCT04964921,200.0,
NCT06138821,100.0,
NCT02114008,8.0,
NCT01822717,30.0,
NCT06973850,120.0,
NCT00624013,89.0,PHASE4
NCT02278913,134.0,PHASE4
NCT05903482,70.0,
NCT02835859,10.0,
NCT02517242,112.0,PHASE4
NCT06473129,26.0,
NCT01697631,131.0,PHASE4
NCT01682902,43.0,PHASE1
NCT05593653,61.0,PHASE4
NCT01918345,345.0,
NCT00474045,470.0,PHASE3
NCT02211495,8.0,
NCT01101867,126.0,PHASE4
NCT02404207,60.0,
NCT06185192,100.0,
NCT01784471,34.0,
NCT00840164,50.0,
NCT03374098,150.0,
NCT02648204,1201.0,PHASE3
NCT02136758,207.0,
NCT04286555,105.0,
NCT00134550,13.0,PHASE2
NCT01039324,8422.0,
NCT01221194,381.0,
NCT06035367,10.0,
NCT04975464,600.0,
NCT01618214,344.0,PHASE4
NCT02848547,537.0,
NCT01348685,43.0,
NCT05293015,170.0,
NCT02459535,14.0,
NCT04430608,64.0,
NCT05320276,297.0,
NCT01399489,51.0,
NCT04537520,180.0,
NCT02587780,45.0,
NCT07117188,48.0,
NCT01998269,210.0,
NCT02072902,2188669.0,
NCT02053714,18.0,
NCT00148304,1248.0,
NCT06317584,88.0,
NCT01106885,339.0,
NCT01469143,40.0,PHASE1
NCT06092515,1044.0,
NCT01671735,0.0,
NCT01885208,813.0,PHASE3
NCT01597713,83.0,PHASE1
NCT02922179,103951.0,
NCT01455142,32.0,PHASE1
NCT05162183,3474.0,
NCT02306681,7315.0,
NCT03360981,150.0,PHASE4
NCT03723707,355.0,
NCT02827708,324.0,PHASE3
NCT04903496,1233162.0,
NCT00833846,18.0,
NCT00481286,129.0,
NCT06037551,105.0,
NCT05887895,12.0,PHASE1
NCT00097877,293.0,PHASE3
NCT00803777,147.0,
NCT07122271,3621.0,
NCT00869609,60.0,
NCT05714852,80.0,
NCT02111226,360.0,
NCT00440440,0.0,PHASE4
NCT05183191,11.0,
NCT03378024,650.0,
NCT03371303,400.0,
NCT00921570,105.0,PHASE4
NCT04919954,12.0,PHASE1
NCT00985257,123.0,
NCT01059812,424.0,PHASE3
NCT03285230,100000.0,
NCT03224234,121.0,
NCT00090506,50.0,PHASE1
NCT02566317,630.0,
NCT02767440,50.0,
NCT01620450,34.0,PHASE1
NCT01174303,28.0,PHASE1
NCT00499356,299.0,
NCT00567775,27.0,PHASE2
NCT00669630,392.0,
NCT05458167,20.0,
NCT01273311,719.0,
NCT01514487,24.0,PHASE1
NCT00310752,11.0,PHASE1;PHASE2
NCT07111026,250.0,
NCT00820378,2000.0,
NCT01983215,276.0,
NCT05607576,18.0,
NCT03845868,10000.0,
NCT05208424,300.0,
NCT03383627,80.0,
NCT01934842,0.0,
NCT01934673,1668.0,
NCT04237883,225.0,
NCT03946631,21.0,
NCT02119572,400.0,
NCT00825695,60.0,
NCT00971139,199.0,
NCT01120912,8.0,PHASE1
NCT02598544,55.0,
NCT00834626,30.0,
NCT00436176,6000.0,PHASE3
NCT00184574,603.0,PHASE3
NCT03696797,68.0,
NCT02449460,18000.0,
NCT04800861,120.0,
NCT05260983,301.0,
NCT01859494,219.0,
NCT01374594,30.0,
NCT01631929,12.0,
NCT04089202,87.0,
NCT02060357,60.0,
NCT04076007,44.0,
NCT00715663,1584.0,
NCT06727721,10.0,PHASE2
NCT00805506,16.0,
NCT01690208,600.0,
NCT01865318,36.0,PHASE1
NCT04891627,76.0,
NCT01492166,1935.0,
NCT00918151,1932.0,
NCT04071977,40.0,PHASE2
NCT01797601,48.0,
NCT06919367,58.0,
NCT02339311,60.0,
NCT02500706,1108.0,PHASE3
NCT00969566,150.0,PHASE4
NCT06237322,1000.0,
NCT02994277,5.0,
NCT00594399,302.0,PHASE2;PHASE3
NCT01789021,120.0,
NCT05477368,20.0,
NCT03581968,45.0,
NCT00700960,2745.0,
NCT04653220,48.0,
NCT00566124,10.0,PHASE4
NCT01581073,476.0,PHASE3
NCT01628341,4424.0,
NCT06631105,500.0,
NCT01546766,315.0,
NCT02932475,831.0,PHASE3
NCT03203811,40.0,PHASE1
NCT02035371,41.0,PHASE1
NCT01618552,182.0,
NCT01527643,30.0,PHASE1
NCT01508897,22.0,PHASE1
NCT03172260,31.0,
NCT05487079,11700.0,
NCT01972542,80.0,
NCT01523041,24.0,PHASE1
NCT01520831,35.0,PHASE1
NCT06866002,2011.0,
NCT01857375,35.0,
NCT03086330,302.0,PHASE3
NCT01411930,15.0,PHASE4
NCT05543564,68.0,
NCT01363284,51.0,
NCT00509925,23.0,PHASE4
NCT02681718,272.0,
NCT04313803,1500.0,
NCT05067231,500.0,
NCT02785445,425.0,
NCT03187145,100.0,
NCT05325892,180.0,
NCT00178633,43.0,
NCT01517555,18.0,PHASE1
NCT02620774,16.0,PHASE1
NCT06726590,3000.0,
NCT05488210,24.0,
NCT00884013,84.0,
NCT02779413,3303.0,
NCT01099137,344.0,PHASE4
NCT01507337,32.0,PHASE1
NCT04757519,403.0,
NCT04243200,5015.0,
NCT01342263,234.0,
NCT01140438,64.0,
NCT07000825,80.0,
NCT06829589,1614.0,
NCT00567489,137.0,PHASE4
NCT04853810,851.0,
NCT04427982,25.0,
NCT01167959,48.0,
NCT04811183,0.0,
NCT07160972,30.0,
NCT02462057,5467.0,
NCT06937736,101.0,
NCT03105011,28.0,
NCT00871416,48.0,PHASE3
NCT07002333,85.0,
NCT05361148,2305.0,
NCT00302874,400.0,
NCT06268990,30.0,
NCT04079660,50.0,
NCT05243160,48.0,
NCT02161588,48.0,PHASE1
NCT06506370,30.0,
NCT05624970,60.0,
NCT07043166,4094.0,
NCT01913145,128.0,PHASE1
NCT02789319,1220.0,PHASE4
NCT01515930,145.0,
NCT00642434,22.0,PHASE4
NCT06693934,9000.0,
NCT04631913,1.0,
NCT02634879,83.0,
NCT01875783,385.0,
NCT06407583,76.0,
NCT02039141,160.0,
NCT00791895,102.0,PHASE4
NCT02003677,67.0,PHASE1
NCT01334034,70.0,PHASE1
NCT01002209,0.0,PHASE2;PHASE3
NCT02465021,30.0,
NCT00799448,40.0,PHASE4
NCT03367455,11812.0,
NCT00593255,220.0,PHASE4
NCT00808535,60.0,
NCT03036774,245.0,
NCT04298424,30.0,
NCT01768403,1236.0,
NCT00534183,2006.0,
NCT07031141,2000.0,
NCT06583395,3000.0,
NCT01514292,72.0,
NCT01621516,6.0,
NCT03971955,25.0,
NCT03292185,24.0,PHASE1
NCT01548885,146.0,
NCT06614543,40.0,
NCT04134143,6.0,PHASE1
NCT04074668,58.0,
NCT03653013,50.0,
NCT01809288,146.0,
NCT01474603,30.0,
NCT03049605,65.0,PHASE2
NCT06675994,80.0,
NCT03487029,36.0,
NCT00825253,24.0,PHASE1
NCT05473767,117.0,
NCT06320600,120000.0,
NCT02475421,32.0,
NCT00737633,101.0,PHASE2
NCT03172247,32.0,
NCT04045938,1.0,
NCT06551740,34.0,PHASE1
NCT03936010,152202.0,
NCT00280046,307.0,PHASE3
NCT03531905,242.0,PHASE2
NCT04838405,129.0,PHASE1
NCT04442529,120.0,
NCT04172337,117.0,
NCT03232034,20.0,
NCT04874532,150.0,
NCT01052714,121.0,
NCT00079638,300.0,PHASE4
NCT01453413,297.0,
NCT00605020,719.0,PHASE3
NCT00591903,600.0,
NCT05548205,120.0,
NCT05848856,10000.0,
NCT00604656,241.0,PHASE3
NCT03234751,6.0,PHASE1
NCT00250731,45.0,PHASE1
NCT01507272,34.0,PHASE1
NCT01536639,454.0,
NCT04293367,28.0,
NCT06068309,900.0,
NCT00612599,75.0,PHASE3
NCT04492384,6396.0,
NCT06250049,25631.0,
NCT04815278,600.0,
NCT06190717,304.0,
NCT01545791,1037.0,
NCT00419718,23.0,PHASE1
NCT00316082,365.0,PHASE3
NCT03557541,182.0,
NCT02867254,30.0,
NCT01326130,3000.0,
NCT02411032,13323.0,
NCT00804414,133.0,PHASE3
NCT06710743,10.0,
NCT05312450,515.0,
NCT00865397,1032.0,
NCT01953224,40.0,
NCT02155023,8.0,
NCT05950659,400.0,
NCT01123980,521.0,PHASE4
NCT01984827,24.0,PHASE1
NCT01956773,2620.0,
NCT03422185,28891.0,
NCT06170515,910.0,
NCT04054076,224.0,
NCT02461589,706.0,PHASE2
NCT00406991,100.0,PHASE2
NCT02294123,81.0,
NCT03178773,166.0,PHASE2
NCT01820169,2.0,
NCT05415683,400.0,
NCT01684722,1312.0,
NCT01977495,136.0,
NCT01697657,131.0,PHASE3
NCT02206919,60.0,
NCT00231192,0.0,
NCT00755404,0.0,PHASE2
NCT00339833,54.0,PHASE4
NCT05669547,240.0,
NCT04420650,44.0,
NCT01891474,70.0,
NCT00961324,54.0,PHASE1
NCT01272973,96.0,PHASE1
NCT02439177,32.0,
NCT00657930,2289.0,
NCT01177332,34.0,
NCT06203106,10000.0,
NCT01419535,19.0,PHASE1;PHASE2
NCT00535535,15.0,PHASE1
NCT02877186,22.0,
NCT06038669,50.0,
NCT06932601,258.0,
NCT00740519,882.0,
NCT02491528,563.0,PHASE3
NCT01573949,7.0,
NCT01302743,25.0,
NCT06192940,30.0,
NCT00683020,362.0,
NCT02748122,6.0,
NCT04452331,1553.0,
NCT01247753,60.0,
NCT00201292,1350.0,
NCT00807092,145.0,PHASE4
NCT06118671,460.0,
NCT01023906,90.0,
NCT04279184,6000.0,
NCT01014949,50.0,
NCT00574782,2660.0,
NCT01240980,104.0,PHASE1
NCT00504673,277.0,PHASE3
NCT05133973,15.0,
NCT02489773,150.0,
NCT00289705,80.0,PHASE3
NCT00657319,3495.0,
NCT01876992,10.0,
NCT00822471,360.0,
NCT02185963,50.0,PHASE4
NCT04392284,40.0,
NCT00600626,394.0,PHASE3
NCT02081989,0.0,PHASE4
NCT05894746,60.0,
NCT01316783,1100.0,
NCT01868529,63.0,PHASE1
NCT01709929,2287.0,PHASE3
NCT01686945,107.0,PHASE1
NCT01282957,75.0,
NCT00605111,193.0,PHASE4
NCT01634464,300.0,
NCT03089463,153.0,
NCT05427916,20.0,
NCT01565733,2223.0,
NCT01631643,0.0,PHASE4
NCT01107015,213.0,
NCT00697450,206.0,
NCT02384018,3.0,PHASE1
NCT01972113,30.0,
NCT00993096,33.0,PHASE1
NCT05189470,100.0,
NCT01766570,60.0,
NCT06858631,38.0,
NCT01537445,40.0,
NCT01151072,20.0,PHASE1
NCT02216201,0.0,
NCT06846411,46.0,PHASE4
NCT01079234,493.0,PHASE3
NCT05099198,6403.0,
NCT00815789,362.0,
NCT00780559,72.0,
NCT01515579,22.0,PHASE1
NCT02467972,61.0,
NCT00735501,314.0,
NCT04136730,126.0,
NCT01906333,12.0,
NCT02821052,1355.0,
NCT01513590,394.0,PHASE3
NCT01850810,33.0,
NCT01427920,348.0,PHASE4
NCT03215173,82.0,
NCT04868851,18.0,
NCT02072551,17.0,
NCT03451630,1400.0,
NCT04769167,1500.0,
NCT00932087,48.0,
NCT04316052,40.0,
NCT01511185,20.0,PHASE1
NCT00518882,467.0,PHASE3
NCT04887688,16.0,
NCT00537303,296.0,PHASE4
NCT01307137,85.0,
NCT02898467,100.0,
NCT01217307,380.0,PHASE2;PHASE3
NCT02819011,44.0,PHASE2
NCT02358109,160.0,
NCT02178787,60.0,
NCT01289587,185.0,
NCT01275040,600.0,
NCT01156974,2135.0,PHASE2
NCT01078103,60.0,
NCT00972283,1006.0,PHASE3
NCT06620094,38.0,
NCT00311922,106.0,
NCT06192251,8.0,
NCT01038102,65.0,
NCT00240175,65.0,PHASE1
NCT06862128,75.0,
NCT02236364,25.0,
NCT00169832,193.0,PHASE3
NCT06160063,75.0,
NCT00598793,242.0,PHASE3
NCT00715221,30.0,
NCT01888133,22.0,
NCT04625452,50.0,
NCT00643435,64.0,
NCT03015220,458.0,PHASE3
NCT00604396,477.0,PHASE3
NCT01023646,124.0,
NCT01930188,1231.0,PHASE3
NCT03804970,225.0,
NCT00837122,10000.0,
NCT01914302,64.0,
NCT00738153,798.0,
NCT01478672,741.0,
NCT05570357,44.0,
NCT05553912,143.0,
NCT00915707,23.0,
NCT00537264,4800.0,
NCT02982798,40.0,PHASE1
NCT06040463,270.0,
NCT01232491,611.0,PHASE4
NCT00746460,50.0,
NCT00699179,2308.0,
NCT02559479,100.0,
NCT01270061,0.0,
NCT01518166,70.0,PHASE1
NCT05635266,20000.0,
NCT00805922,2342.0,
NCT02740829,10.0,PHASE1
NCT00866801,45.0,
NCT03543644,81.0,
NCT02169999,100.0,
NCT00715585,150.0,
NCT01317459,216.0,
NCT03739580,80.0,
NCT01755273,90.0,
NCT03619356,100.0,
NCT00017953,5145.0,
NCT01080157,509.0,
NCT00330265,300.0,PHASE2
NCT02479516,45.0,PHASE1;PHASE2
NCT01869348,40.0,
NCT02356848,241.0,
NCT00665808,8125.0,
NCT01260376,9.0,
NCT02399423,35.0,
NCT02006459,20.0,
NCT01479062,339.0,
NCT02961088,1.0,
NCT00101751,4877.0,PHASE4
NCT01319331,12.0,PHASE1
NCT00687063,10008.0,
NCT02397421,56.0,PHASE4
NCT01101204,200.0,
NCT01556984,200.0,
NCT02357043,368.0,
NCT02215408,402.0,
NCT01517568,7.0,PHASE1
NCT01043510,63.0,PHASE1
NCT00213213,240.0,
NCT00505960,80.0,PHASE1
NCT01134224,39.0,PHASE1
NCT06525441,96.0,
NCT01500005,74.0,
NCT00283751,583.0,PHASE3
NCT00449839,10.0,PHASE4
NCT00309465,402.0,PHASE4
NCT01536600,33010.0,
NCT01653899,12.0,PHASE1;PHASE2
NCT05199350,175.0,
NCT04629586,50000.0,
NCT01077570,2033.0,
NCT00592969,164.0,PHASE4
NCT06645769,30.0,EARLY_PHASE1
NCT05195502,20.0,
NCT02186353,0.0,
NCT01498939,20.0,PHASE1
NCT01145534,15.0,PHASE1;PHASE2
NCT03975309,417.0,
NCT03407599,46.0,PHASE1
NCT01394887,52.0,PHASE2;PHASE3
NCT00895921,30.0,PHASE4
NCT04761016,202.0,
NCT01459133,0.0,
NCT00457938,4.0,
NCT04011397,6.0,
NCT02810613,0.0,
NCT01854723,0.0,PHASE4
NCT03061227,32.0,
NCT07036471,1600.0,
NCT03124134,20.0,
NCT03982693,50.0,PHASE3
NCT05437848,16.0,PHASE1
NCT01274715,12.0,
NCT03394859,25380.0,
NCT02742701,180.0,
NCT04466501,375.0,
NCT05662930,62.0,
NCT02290600,23.0,
NCT02362607,40.0,
NCT00624364,140.0,PHASE4
NCT06072287,600.0,
NCT02127216,88.0,
NCT02083133,496.0,
NCT04385758,86.0,
NCT00869908,66726.0,
NCT01162876,20.0,PHASE3
NCT02254291,308.0,PHASE3
NCT01492218,1330.0,
NCT04463160,2000.0,
NCT00659282,57610.0,
NCT01492959,1030.0,
NCT03936062,349476.0,
NCT02582242,437.0,PHASE4
NCT01448070,28.0,PHASE1
NCT00897169,271.0,PHASE1
NCT01412905,1229.0,
NCT00743756,38.0,
NCT01619345,27.0,PHASE1
NCT03669536,80.0,
NCT01000363,92.0,
NCT01909687,163.0,
NCT00235014,1204.0,PHASE4
NCT01730014,70.0,PHASE1
NCT05014204,20.0,
NCT01465152,182.0,PHASE4
NCT02330848,112.0,
NCT00247455,32.0,
NCT01027585,10.0,
NCT02610088,32.0,PHASE4
NCT03890588,6295.0,
NCT00609986,104.0,
NCT02137070,197.0,
NCT01467141,26.0,PHASE4
NCT01301339,535.0,
NCT01100892,100.0,PHASE3
NCT05524987,1068.0,
NCT00448487,3054.0,
NCT06593314,800.0,
NCT02062047,60.0,PHASE4
NCT02469558,41.0,
NCT05165758,81.0,
NCT02745015,45.0,
NCT06194240,300.0,
NCT02658591,60.0,
NCT01185574,50.0,
NCT00454662,5141.0,PHASE4
NCT02790957,25.0,PHASE2
NCT02205528,108.0,PHASE2
NCT02212067,87.0,PHASE1
NCT02744963,784.0,
NCT06746714,200.0,
NCT01065948,12.0,PHASE1
NCT05330208,60.0,PHASE1
NCT00826774,390.0,PHASE3
NCT01498913,5841.0,
NCT06893341,20.0,
NCT05403853,334.0,
NCT01613937,67.0,
NCT02290067,130.0,
NCT03333044,859.0,
NCT02663544,72.0,
NCT02758899,21.0,
NCT01497587,20.0,PHASE1
NCT06667804,100.0,
NCT04317404,11.0,
NCT00837408,2379.0,
NCT05569525,100.0,
NCT00404950,200.0,
NCT01707160,24.0,PHASE1
NCT02852759,33.0,
NCT00834262,339.0,
NCT01886170,200.0,
NCT01443156,211.0,
NCT00333853,250.0,
NCT03200795,90.0,
NCT00469339,498.0,
NCT01324557,44.0,PHASE2
NCT01594567,1.0,
NCT01859793,38.0,PHASE4
NCT00340093,0.0,PHASE1
NCT02568514,0.0,
NCT01030926,39.0,PHASE1
NCT01749176,126.0,
NCT01967589,82.0,PHASE1
NCT02054897,388.0,PHASE3
NCT00872560,60.0,PHASE3
NCT00104182,503.0,PHASE3
NCT02561546,40.0,PHASE2
NCT01731431,914.0,PHASE3
NCT00224237,54.0,
